"","CASE_STATUS","PW_SKILL_LEVEL","WAGE_OFFER_UNIT_OF_PAY","MINIMUM_EDUCATION","REQUIRED_EXPERIENCE","ACCEPT_ALT_OCCUPATION","FOREIGN_LANGUAGE_REQUIRED","PROFESSIONAL_OCCUPATION","COUNTRY_OF_CITIZENSHIP","CLASS_OF_ADMISSION","FOREIGN_WORKER_EDUCATION","FOREIGN_WORKER_YRS_SINCE_ED","FOREIGN_WORKER_ED_INST_US","FOREIGN_WORKER_REQ_EXPERIENCE","FOREIGN_WORKER_EXP_WITH_EMPL","FOREIGN_WORKER_CURR_EMPLOYED","EMPLOYER_COMPLETED_APPLICATION","WAITING_PERIOD","PW_WAGE_HOURLY"
"2244",1,1,"Year","Bachelor's",0,1,0,1,"CHINA","H-1B","Master's",3,"1","N/A","0",1,0,150,25.8399038461538
"2245",1,1,"Year","Other",0,0,0,1,"CANADA","H-1B","Other",9,"0","N/A","UNK",1,0,169,47.9600961538462
"2246",1,0,"Year","Bachelor's",0,1,0,1,"UNITED KINGDOM","H-1B","Bachelor's",13,"0","N/A","0",1,0,188,30.8173076923077
"2247",1,3,"Year","Master's",1,1,0,1,"CHINA","H-1B","Master's",5,"1","N","0",1,0,216,43.8600961538462
"2248",1,2,"Year","Bachelor's",1,1,0,1,"MEXICO","TN","Bachelor's",17,"0","Y","0",1,0,218,25.7399038461538
"2249",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",6,"1","N","0",1,0,191,54.3798076923077
"2250",1,2,"Year","Master's",1,1,0,1,"RUSSIA","L-1","Doctorate",5,"0","N","0",1,0,177,54.5100961538462
"2251",1,0,"Year","Bachelor's",0,1,0,1,"MEXICO","TN","Bachelor's",15,"0","N/A","0",1,0,170,53.2485576923077
"2252",1,1,"Year","Bachelor's",0,1,0,1,"CHINA","H-1B","Master's",5,"1","N/A","0",1,0,314,30.4899038461538
"2253",1,4,"Year","Bachelor's",1,1,0,1,"FRANCE","H-1B","Master's",8,"1","Y","0",1,0,218,103.229807692308
"2254",1,1,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",6,"1","N","0",1,0,168,36.6298076923077
"2255",1,4,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",15,"0","N/A","0",1,0,219,74.3600961538462
"2256",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",5,"1","N","0",1,0,205,53.6701923076923
"2257",1,1,"Year","Bachelor's",1,1,0,1,"INDIA","L-1","Bachelor's",9,"0","N","0",1,0,342,44.8
"2258",1,4,"Year","Master's",0,1,0,1,"INDIA","H-1B","Master's",10,"1","N/A","0",1,0,179,81.5201923076923
"2259",1,1,"Year","Bachelor's",0,0,0,1,"SOUTH KOREA","UNK","Bachelor's",6,"0","N/A","UNK",1,0,238,28.3
"2260",1,1,"Year","Bachelor's",1,1,0,1,"FRANCE","H-4","Master's",5,"0","N","0",0,0,273,22.25
"2261",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",7,"1","N","0",1,0,143,57.9701923076923
"2262",1,2,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",13,"0","Y","0",1,1,160,30.35
"2263",1,2,"Year","Master's",1,1,0,1,"IRAN","H-1B","Doctorate",5,"1","N","0",1,0,188,44.4399038461538
"2264",1,2,"Year","Master's",0,0,0,1,"CHINA","H-1B","Master's",1,"1","N/A","UNK",1,0,160,54.3798076923077
"2265",1,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",9,"0","N","0",1,0,174,74.5701923076923
"2266",1,1,"Year","Bachelor's",1,1,0,1,"CHINA","H-1B","Master's",4,"1","N/A","0",1,0,223,26.8600961538462
"2267",1,3,"Year","Master's",1,1,0,1,"INDIA","L-1","Bachelor's",15,"0","N","0",1,0,140,64.4701923076923
"2268",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",16,"1","N","0",1,0,240,53.3298076923077
"2269",1,0,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",16,"0","N","0",1,0,180,44.1971153846154
"2270",1,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",10,"0","N","0",1,0,240,47.1798076923077
"2271",1,2,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Other",18,"0","Y","0",1,0,169,37.3798076923077
"2272",1,2,"Year","Master's",0,0,0,1,"SOUTH AFRICA","H-1B","Doctorate",5,"1","N/A","UNK",1,0,236,47.0701923076923
"2273",1,2,"Year","Master's",0,0,0,1,"CHINA","F-1","Master's",2,"1","N/A","0",1,0,298,48.8201923076923
"2274",1,2,"Year","Master's",0,0,0,1,"INDIA","H-1B","Master's",6,"1","N/A","0",1,0,220,45.6701923076923
"2275",1,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",38,"0","N","0",1,0,149,54.1201923076923
"2276",1,4,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",15,"1","N","0",1,0,173,53.1701923076923
"2277",1,4,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",17,"1","N","0",1,0,175,69.2899038461538
"2278",1,4,"Year","Bachelor's",0,1,0,1,"MEXICO","H-1B","Bachelor's",6,"0","N/A","0",1,0,168,74.5701923076923
"2279",1,4,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",18,"0","N/A","0",1,0,190,54.25
"2280",1,1,"Year","Bachelor's",0,0,0,1,"INDIA","H-1B","Master's",1,"1","N/A","0",1,0,169,22.5298076923077
"2281",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",4,"1","Y","0",1,0,226,46.4399038461538
"2282",1,4,"Year","Bachelor's",1,1,0,1,"SWEDEN","L-1","Bachelor's",12,"1","N","0",1,0,172,69.6701923076923
"2283",1,1,"Year","Bachelor's",1,1,0,1,"IRAN","F-1","Master's",7,"0","N","0",1,0,212,33.8798076923077
"2284",1,4,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Master's",12,"1","N/A","0",1,0,176,76.8
"2285",1,2,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",13,"0","N/A","0",1,0,224,46.4399038461538
"2286",1,4,"Year","Master's",0,0,1,0,"CHINA","H-1B","Master's",10,"1","N/A","UNK",1,0,303,60.1298076923077
"2287",1,2,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",4,"1","N","0",1,0,185,58.85
"2288",1,2,"Year","Master's",1,1,0,1,"JAPAN","H-1B","Master's",1,"1","N","0",1,0,198,48.15
"2289",1,2,"Year","Bachelor's",0,1,0,1,"INDIA","H-4","Bachelor's",20,"0","Y","0",0,1,194,48.3298076923077
"2290",1,4,"Year","Master's",0,1,0,1,"SOUTH KOREA","H-1B","Master's",2,"1","N/A","0",1,0,212,64.1
"2291",1,2,"Year","Other",0,0,0,1,"CANADA","H-1B","Other",8,"1","N/A","UNK",1,0,211,46.8701923076923
"2292",1,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",20,"0","Y","0",1,0,136,67.9201923076923
"2293",1,3,"Year","High School",1,0,0,0,"VENEZUELA","E-2","High School",33,"0","Y","0",1,1,294,15.2100961538462
"2294",1,2,"Year","Master's",1,0,0,1,"CHINA","H-1B","Master's",3,"1","Y","0",1,0,230,44.5
"2295",1,4,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",16,"0","N","0",1,0,179,81.5201923076923
"2296",1,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",4,"1","Y","0",1,0,209,45.6298076923077
"2297",1,3,"Year","Master's",0,1,0,1,"INDIA","H-1B","Master's",14,"0","N/A","0",0,1,223,48.3399038461538
"2298",1,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",13,"0","Y","0",1,0,164,45.75
"2299",1,2,"Year","Master's",1,1,0,1,"TURKEY","F-1","Master's",5,"1","Y","0",0,0,178,50.3399038461538
"2300",1,1,"Year","Bachelor's",1,1,0,1,"CANADA","H-1B","Master's",7,"0","N","0",1,0,177,35.9701923076923
"2301",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",5,"1","N","0",1,0,195,44.5
"2302",1,3,"Year","Doctorate",1,1,0,1,"INDIA","UNK","Doctorate",6,"1","N","0",0,0,176,16.5298076923077
"2303",1,3,"Year","Master's",0,1,0,1,"INDIA","H-1B","Master's",5,"1","N/A","0",1,0,162,48.2399038461538
"2304",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",10,"0","Y","0",1,0,164,48.3298076923077
"2305",1,2,"Year","Master's",0,0,1,1,"SOUTH KOREA","F-2","Master's",10,"0","N/A","UNK",0,0,322,23.2
"2306",1,1,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Master's",7,"1","N/A","0",1,0,174,34.3201923076923
"2307",1,2,"Year","Doctorate",0,0,0,0,"MOLDOVA","H-1B","Doctorate",3,"1","N/A","UNK",1,1,242,38.3860576923077
"2308",1,4,"Year","Bachelor's",1,1,0,1,"NEW ZEALAND","L-1","Bachelor's",16,"0","N","0",1,0,154,63.5399038461538
"2309",1,4,"Year","Master's",0,1,0,1,"INDIA","H-1B","Bachelor's",24,"0","N/A","0",1,0,147,58.3600961538462
"2310",1,4,"Year","Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",14,"0","N/A","0",1,0,216,63.5399038461538
"2311",1,4,"Year","Bachelor's",1,1,0,1,"FRANCE","E-2","Bachelor's",25,"UNK","N","0",0,0,337,72.8798076923077
"2312",1,2,"Year","Master's",0,0,0,1,"INDIA","H-1B","Master's",5,"1","N/A","0",1,0,181,46.8298076923077
"2313",1,2,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",5,"0","N","0",1,0,154,54.3798076923077
"2314",1,4,"Year","Master's",0,1,0,1,"INDIA","H-1B","Master's",13,"1","N/A","0",1,0,190,75.7399038461539
"2315",1,1,"Year","High School",0,1,0,0,"NIGERIA","F-1","High School",13,"0","N/A","1",1,1,361,12.7399038461538
"2316",1,2,"Year","Bachelor's",1,1,0,1,"CHINA","H-1B","Master's",8,"1","N","0",1,0,149,32.75
"2317",1,1,"Year","Bachelor's",1,1,0,1,"CANADA","TN","Bachelor's",3,"0","N","0",1,0,301,44.8
"2318",1,2,"Year","Master's",1,0,0,1,"INDIA","H-1B","Master's",5,"1","Y","0",1,0,140,33.0100961538462
"2319",1,1,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",11,"1","N","0",1,0,218,21.85
"2320",1,1,"Year","Other",0,0,0,1,"INDIA","UNK","Other",11,"0","N/A","UNK",1,0,197,60.2798076923077
"2321",1,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",9,"0","Y","0",1,0,223,83
"2322",1,4,"Year","Bachelor's",1,1,0,1,"ISRAEL","L-1","Bachelor's",13,"0","N","0",1,0,196,109.329807692308
"2323",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",18,"1","Y","0",0,0,124,44.9798076923077
"2324",1,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",9,"1","N","0",1,0,189,56.4701923076923
"2325",1,1,"Year","Bachelor's",0,0,0,1,"COLOMBIA","J-1","Bachelor's",5,"0","N/A","1",1,0,323,24.3
"2326",1,1,"Year","Bachelor's",0,1,0,1,"CHINA","H-1B","Bachelor's",9,"0","N/A","0",1,0,220,16
"2327",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",4,"1","N","0",1,0,204,45.5600961538462
"2328",1,1,"Year","Bachelor's",0,0,0,1,"INDIA","H-1B","Master's",5,"1","N/A","0",1,0,222,29.1
"2329",1,1,"Year","Bachelor's",0,1,0,1,"CHINA","H-1B","Master's",8,"1","N/A","0",1,0,160,32.7899038461538
"2330",1,2,"Year","Master's",0,1,0,1,"CHINA","H-1B","Master's",7,"1","N/A","0",1,0,174,37.3798076923077
"2331",1,2,"Year","Bachelor's",0,1,0,1,"TAIWAN","H-1B","Master's",7,"1","N/A","0",1,0,231,35.4298076923077
"2332",1,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",17,"0","N","0",1,0,204,51.9399038461538
"2333",1,2,"Year","Bachelor's",0,0,0,1,"NIGERIA","F-1","Bachelor's",3,"1","N/A","UNK",1,0,209,18.4899038461538
"2334",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",5,"1","Y","0",1,0,175,45
"2335",1,1,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",13,"0","N","0",1,0,147,44.2798076923077
"2336",1,2,"Year","Master's",0,1,0,1,"INDIA","H-1B","Bachelor's",15,"0","N/A","0",1,0,151,49.1701923076923
"2337",1,2,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",13,"0","Y","0",1,0,191,44.3600961538462
"2338",1,0,"Year","Master's",1,1,0,1,"INDIA","F-1","Master's",3,"1","Y","0",1,0,182,46.9572115384615
"2339",1,1,"Year","High School",0,0,0,0,"BRAZIL","F-1","High School",10,"0","N/A","UNK",0,0,205,10.2
"2340",1,3,"Year","Master's",0,0,0,1,"INDIA","F-1","Master's",4,"1","N/A","UNK",1,1,142,50.3
"2341",1,2,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",7,"1","N","0",1,0,164,48.8201923076923
"2342",1,4,"Year","None",0,1,0,0,"GERMANY","E-2","Other",9,"0","N/A","0",1,0,382,40.0399038461538
"2343",1,3,"Year","Master's",1,0,0,1,"INDIA","H-1B","Bachelor's",10,"0","Y","0",1,1,190,45.8100961538462
"2344",1,1,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",16,"0","Y","0",1,1,162,36.9
"2345",1,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",12,"0","N","0",1,0,225,60.0899038461538
"2346",1,4,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Master's",12,"1","N/A","0",1,0,222,55.8201923076923
"2347",1,1,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",4,"1","N","0",1,0,163,32.2298076923077
"2348",1,2,"Year","Master's",0,1,0,1,"INDIA","H-1B","Bachelor's",9,"0","N/A","0",1,0,168,54.3798076923077
"2349",1,1,"Year","Bachelor's",1,1,0,1,"MEXICO","H-1B","Bachelor's",5,"0","N","0",1,0,353,44.8
"2350",1,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",13,"0","N","0",1,0,175,54.6298076923077
"2351",1,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",10,"0","N","0",1,0,208,61.1298076923077
"2352",1,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",11,"UNK","Y","0",1,0,186,47.9600961538462
"2353",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",3,"1","N","0",1,0,127,43.7701923076923
"2354",1,4,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",15,"0","N/A","0",1,0,140,79.8201923076923
"2355",1,1,"Year","Bachelor's",0,0,0,1,"SOUTH KOREA","UNK","Bachelor's",4,"1","N/A","UNK",0,1,322,19.55
"2356",1,2,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",12,"0","Y","0",1,0,187,37.3798076923077
"2357",1,2,"Year","Master's",1,1,0,1,"NETHERLANDS","L-1","Master's",13,"0","N","0",1,0,155,49.7201923076923
"2358",1,0,"Year","Bachelor's",1,1,0,1,"PHILIPPINES","J-1","Bachelor's",19,"0","N","0",1,0,164,42.4835865384615
"2359",1,4,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",18,"0","N/A","0",1,0,154,58.3600961538462
"2360",1,2,"Year","Bachelor's",1,1,0,1,"INDIA","L-1","Bachelor's",10,"0","Y","0",1,0,179,48.3298076923077
"2361",1,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",6,"1","N","0",1,0,361,43.2600961538462
"2362",1,3,"Year","Master's",1,1,0,1,"CHINA","H-1B","Master's",7,"1","Y","0",1,0,175,87.5899038461538
"2363",1,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",14,"1","Y","0",1,0,195,54.7701923076923
"2364",1,2,"Year","Master's",0,1,0,1,"INDIA","H-1B","Master's",5,"1","N/A","0",1,0,190,33.7798076923077
"2365",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",12,"0","N","0",1,0,187,46.4399038461538
"2366",1,2,"Year","Bachelor's",1,0,0,0,"SOUTH KOREA","E-2","Bachelor's",20,"0","Y","0",1,0,317,41.8201923076923
"2367",1,0,"Month","Doctorate",0,0,0,0,"GERMANY","H-1B","Doctorate",6,"0","N/A","0",1,0,194,337.5
"2368",1,1,"Year","Doctorate",0,1,0,0,"ETHIOPIA","H-1B","Doctorate",8,"0","N/A","0",1,0,183,23.3269230769231
"2369",1,1,"Year","Bachelor's",1,1,0,1,"SOUTH AFRICA","L-1","Bachelor's",10,"0","Y","0",1,0,190,29.3798076923077
"2370",1,1,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",5,"0","Y","0",1,0,224,37.8899038461538
"2371",1,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",18,"0","Y","0",1,0,241,66.0701923076923
"2372",1,2,"Year","Master's",0,1,0,1,"INDIA","H-1B","Master's",18,"0","N/A","0",1,0,157,44.3600961538462
"2373",1,2,"Year","Master's",1,1,0,1,"INDIA","F-1","Master's",3,"1","N","0",1,0,175,41.6701923076923
"2374",1,2,"Year","Master's",1,1,0,1,"INDIA","UNK","Master's",6,"1","N","0",1,0,222,46.4399038461538
"2375",1,1,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",3,"1","N","0",1,0,147,22.0899038461538
"2376",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",16,"0","N","0",1,0,146,40.2100961538462
"2377",1,3,"Year","Master's",0,1,0,1,"INDIA","F-1","Master's",6,"1","Y","0",1,0,335,41.5899038461538
"2378",1,4,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",13,"0","N/A","0",1,0,148,58.8100961538462
"2379",1,2,"Year","Bachelor's",1,1,0,1,"CHINA","H-1B","Master's",11,"1","N","0",1,0,319,56.6201923076923
"2380",1,1,"Year","Master's",0,1,0,1,"INDIA","H-1B","Master's",3,"1","N/A","0",1,0,140,29.5
"2381",1,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",15,"0","N","0",0,0,218,50.6701923076923
"2382",1,0,"Year","Other",0,0,0,1,"NEPAL","H-1B","Doctorate",9,"0","Y","UNK",1,0,157,100
"2383",1,1,"Year","High School",1,1,0,0,"BRAZIL","L-1","High School",19,"0","N","0",1,0,173,20.1298076923077
"2384",1,4,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Master's",15,"0","N/A","0",1,0,315,59.6399038461538
"2385",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",2,"1","N","0",1,0,131,54.3798076923077
"2386",1,2,"Year","Master's",0,0,0,1,"CHINA","H-1B","Master's",2,"1","N/A","0",1,0,141,58.1399038461538
"2387",1,1,"Year","Master's",0,1,0,1,"INDIA","Not in USA","Master's",4,"1","N/A","0",0,0,213,33.8201923076923
"2388",1,0,"Year","Master's",0,1,0,1,"INDIA","H-1B","Master's",6,"1","N/A","0",1,0,204,43.8432692307692
"2389",1,2,"Year","Master's",1,0,0,1,"CHINA","H-1B","Master's",5,"1","Y","0",1,0,176,35.9100961538462
"2390",1,3,"Year","Master's",0,0,0,1,"INDIA","H-1B","Master's",6,"1","N/A","UNK",1,0,218,36.5600961538462
"2391",1,3,"Year","Master's",1,1,0,1,"INDIA","F-1","Master's",6,"1","Y","0",1,0,163,40.9399038461538
"2392",1,3,"Year","Master's",0,1,0,1,"INDIA","H-1B","Master's",9,"1","N/A","0",1,0,175,65.9899038461539
"2393",1,1,"Year","Bachelor's",0,0,0,1,"CHINA","H-1B","Master's",8,"1","N/A","UNK",1,1,331,34.2
"2394",1,1,"Year","Bachelor's",1,1,0,1,"CHINA","H-1B","Master's",4,"1","N","0",1,0,315,44.2798076923077
"2395",1,1,"Year","Doctorate",0,0,0,0,"IRAN","F-1","Doctorate",2,"1","N/A","UNK",1,0,204,27.7884615384615
"2396",1,2,"Year","Master's",0,0,0,1,"INDIA","H-1B","Master's",3,"1","N/A","0",1,0,176,52.3
"2397",1,1,"Year","Doctorate",0,0,0,0,"JAMAICA","H-1B","Doctorate",2,"1","N/A","UNK",1,1,183,23.8942307692308
"2398",1,1,"Year","Bachelor's",1,0,1,1,"CHINA","H-1B","Master's",5,"1","Y","0",1,1,178,14.8298076923077
"2399",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",9,"1","Y","0",1,0,178,44.1701923076923
"2400",1,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",16,"0","Y","0",1,0,322,56.2600961538462
"2401",1,3,"Year","Master's",0,1,0,1,"INDIA","H-1B","Master's",2,"1","N/A","0",1,0,219,53.1399038461538
"2402",1,2,"Year","Master's",0,0,0,1,"CHINA","H-1B","Master's",2,"1","N/A","UNK",1,0,342,54.5100961538462
"2403",1,2,"Year","Bachelor's",1,1,0,1,"CANADA","H-1B","Bachelor's",9,"1","N","0",1,0,165,58.1399038461538
"2404",1,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",7,"1","N","0",1,0,177,63.3298076923077
"2405",1,1,"Year","Bachelor's",0,1,0,1,"SPAIN","H-1B","Master's",4,"1","N/A","0",1,0,354,27.85
"2406",1,3,"Year","Master's",0,1,0,1,"INDIA","H-1B","Bachelor's",14,"0","N/A","0",1,1,200,48.3399038461538
"2407",1,0,"Year","Bachelor's",1,1,0,1,"CANADA","L-1","Bachelor's",23,"0","N","0",1,0,152,80.0173076923077
"2408",1,4,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",16,"0","N","0",1,0,211,83
"2409",1,3,"Year","Master's",1,1,0,1,"UKRAINE","L-1","Master's",9,"0","Y","0",1,0,160,58.7600961538462
"2410",1,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",17,"0","N","0",1,0,201,59.6798076923077
"2411",1,2,"Year","Master's",0,0,0,1,"INDIA","H-1B","Master's",5,"1","N/A","UNK",1,0,196,37.8
"2412",1,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",17,"0","N","UNK",1,0,224,69.2
"2413",1,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",7,"1","N","0",1,0,225,53.5298076923077
"2414",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",7,"1","N","0",1,0,149,39.1399038461538
"2415",1,1,"Year","Doctorate",0,0,0,0,"TURKEY","H-1B","Doctorate",5,"1","N/A","UNK",1,0,196,19.4134615384615
"2416",1,3,"Year","Master's",0,0,0,1,"UKRAINE","L-1","Master's",15,"0","N/A","0",1,0,143,50.8899038461538
"2417",1,2,"Year","Bachelor's",1,1,0,1,"INDIA","H-4","Bachelor's",20,"0","Y","0",1,0,193,46.4399038461538
"2418",1,3,"Year","Master's",1,1,0,1,"CHINA","H-1B","Doctorate",6,"1","Y","0",1,0,175,77.0899038461538
"2419",1,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",15,"0","Y","0",1,0,307,45.8100961538462
"2420",1,2,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",5,"1","Y","0",1,0,224,35.6
"2421",1,0,"Year","Bachelor's",0,0,0,1,"MEXICO","H-1B","Bachelor's",19,"0","N/A","UNK",1,0,174,19.7115384615385
"2422",1,3,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Master's",5,"1","N/A","UNK",1,0,195,41.9899038461538
"2423",1,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",7,"1","N","0",1,0,142,46.8798076923077
"2424",1,1,"Year","Other",0,0,0,1,"PAKISTAN","H-1B","Other",13,"0","N/A","UNK",1,0,214,49.4201923076923
"2425",1,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",6,"1","Y","0",1,0,184,59.15
"2426",1,4,"Year","Bachelor's",1,1,0,1,"GERMANY","E-2","Bachelor's",17,"0","N","0",1,0,329,38.1
"2427",1,1,"Year","Bachelor's",1,1,0,1,"CHINA","H-1B","Master's",7,"1","N","0",1,0,139,37.8899038461538
"2428",1,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",3,"1","N","0",1,0,209,63.3298076923077
"2429",1,2,"Year","Master's",1,1,0,1,"CHINA","F-1","Master's",3,"1","N","0",1,0,158,54.3798076923077
"2430",1,3,"Year","Master's",1,1,0,1,"CHINA","H-1B","Master's",9,"1","N","0",1,0,173,69.25
"2431",1,2,"Year","Master's",0,1,0,1,"INDIA","H-1B","Master's",12,"1","N/A","0",1,0,220,46.4399038461538
"2432",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",10,"1","Y","0",1,0,160,37.3798076923077
"2433",1,2,"Year","Master's",0,1,0,1,"INDIA","L-1","Bachelor's",18,"0","N/A","0",1,0,184,39.15
"2434",1,2,"Year","Master's",0,0,0,1,"UNITED KINGDOM","H-1B","Doctorate",3,"1","N/A","0",1,0,146,58.1399038461538
"2435",1,2,"Year","Master's",0,1,0,1,"CHINA","H-1B","Doctorate",2,"1","N/A","0",1,0,217,53.6701923076923
"2436",1,1,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",4,"1","Y","0",1,0,153,28.1701923076923
"2437",1,3,"Year","Master's",0,1,0,1,"CHINA","H-1B","Master's",8,"1","N/A","0",0,0,355,100.320192307692
"2438",1,2,"Year","Bachelor's",0,1,0,1,"CHINA","H-1B","Master's",7,"1","N/A","UNK",1,0,179,31.1298076923077
"2439",1,1,"Year","Master's",0,1,0,1,"INDIA","H-1B","Master's",13,"1","N/A","0",1,0,223,37.0100961538462
"2440",1,0,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",9,"0","N","0",1,0,219,40.2923076923077
"2441",1,3,"Year","Master's",0,1,0,1,"INDIA","H-1B","Bachelor's",21,"0","N/A","0",1,0,160,70.2201923076923
"2442",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",2,"1","N","0",1,0,145,54.3798076923077
"2443",1,2,"Year","Master's",0,0,0,1,"INDIA","H-1B","Master's",3,"1","N/A","UNK",1,0,189,57.9701923076923
"2444",1,0,"Year","Doctorate",0,0,1,0,"SPAIN","H-1B","Doctorate",1,"1","N/A","UNK",1,0,145,34.8557692307692
"2445",1,2,"Year","Master's",1,1,0,1,"ARGENTINA","L-1","Bachelor's",12,"0","N","0",1,0,147,73.7
"2446",1,2,"Year","Master's",0,0,0,1,"CHINA","H-1B","Master's",6,"1","N/A","UNK",1,0,364,36.2701923076923
"2447",1,1,"Year","Bachelor's",1,1,0,1,"CHINA","F-1","Master's",3,"1","N","0",1,0,219,44.8
"2448",1,2,"Year","Bachelor's",0,0,0,1,"PHILIPPINES","UNK","Bachelor's",7,"0","N/A","UNK",0,0,144,20.8600961538462
"2449",1,1,"Year","Bachelor's",1,1,0,1,"NIGERIA","F-1","Master's",1,"1","N","0",1,0,257,38.7100961538462
"2450",1,1,"Year","Bachelor's",1,1,0,1,"SOUTH KOREA","H-1B","Bachelor's",4,"1","Y","1",1,0,193,40.1701923076923
"2451",1,3,"Year","Master's",0,1,0,1,"INDIA","H-1B","Bachelor's",17,"0","N/A","0",1,0,131,62.1201923076923
"2452",1,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",5,"1","N","0",1,0,143,57.9701923076923
